customer_id,recency,frequency,monetary,R,F,M,RFM_score,segment,cluster,marketing_channel
CUST02318,41,4,315.84000000000003,3,2,2,7,Potential Loyalists,3,Social Media
CUST02319,4,5,1000.2099999999999,4,3,4,11,Champions,2,Organic Search
CUST02320,20,6,341.41,4,4,2,10,Champions,1,Direct
CUST02321,312,2,111.94,1,1,1,3,Hibernating,0,Email
CUST02322,214,2,91.03,1,1,1,3,Hibernating,0,Social Media
CUST02323,169,2,385.41999999999996,1,1,2,4,At Risk,3,Organic Search
CUST02324,146,5,478.42,1,3,3,7,Potential Loyalists,1,Organic Search
CUST02325,137,3,318.53,2,2,2,6,Potential Loyalists,3,Direct
CUST02326,90,4,389.95,2,2,2,6,Potential Loyalists,3,Paid Search
CUST02327,171,8,491.43,1,4,3,8,Loyal Customers,1,Paid Search
CUST02328,36,5,616.0799999999999,3,3,3,9,Loyal Customers,1,Direct
CUST02329,60,5,213.8,2,3,1,6,Potential Loyalists,3,Social Media
CUST02330,96,6,356.97,2,4,2,8,Loyal Customers,1,Paid Search
CUST02331,32,7,663.45,3,4,3,10,Champions,1,Email
CUST02332,93,7,472.03,2,4,3,9,Loyal Customers,1,Email
CUST02333,373,2,166.32999999999998,1,1,1,3,Hibernating,0,Organic Search
CUST02334,50,7,889.94,3,4,4,11,Champions,2,Paid Search
CUST02335,267,7,727.61,1,4,4,9,Loyal Customers,1,Social Media
CUST02336,29,6,392.45,3,4,2,9,Loyal Customers,1,Social Media
CUST02337,65,5,249.12,2,3,2,7,Potential Loyalists,1,Email
CUST02338,29,6,448.51,3,4,3,10,Champions,1,Social Media
CUST02339,314,4,266.96,1,2,2,5,At Risk,0,Email
CUST02340,97,3,631.59,2,2,3,7,Potential Loyalists,3,Social Media
CUST02341,14,8,1128.18,4,4,4,12,Champions,2,Organic Search
CUST02342,80,5,1024.05,2,3,4,9,Loyal Customers,2,Paid Search
CUST02343,28,4,124.92,3,2,1,6,Potential Loyalists,3,Organic Search
CUST02344,11,4,365.31,4,2,2,8,Loyal Customers,3,Direct
CUST02345,27,8,1439.09,3,4,4,11,Champions,2,Paid Search
CUST02346,333,3,260.4,1,2,2,5,At Risk,0,Email
CUST02347,85,5,505.46,2,3,3,8,Loyal Customers,1,Organic Search
CUST02348,9,2,330.71,4,1,2,7,Potential Loyalists,3,Referral
CUST02349,341,9,1300.43,1,4,4,9,Loyal Customers,2,Direct
CUST02350,57,4,195.34,2,2,1,5,At Risk,3,Social Media
CUST02351,54,6,376.64,2,4,2,8,Loyal Customers,1,Referral
CUST02352,154,4,176.39,1,2,1,4,At Risk,3,Referral
CUST02353,30,2,129.81,3,1,1,5,At Risk,3,Organic Search
CUST02354,90,8,1684.3200000000002,2,4,4,10,Champions,2,Direct
CUST02355,24,5,423.19,3,3,3,9,Loyal Customers,1,Social Media
CUST02356,121,7,786.89,2,4,4,10,Champions,1,Direct
CUST02357,256,5,380.34,1,3,2,6,Potential Loyalists,0,Referral
CUST02358,390,2,707.85,1,1,4,6,Potential Loyalists,0,Direct
CUST02359,113,3,159.18,2,2,1,5,At Risk,3,Organic Search
CUST02360,97,4,250.78,2,2,2,6,Potential Loyalists,3,Paid Search
CUST02361,145,9,1030.91,1,4,4,9,Loyal Customers,2,Paid Search
CUST02362,57,4,452.29999999999995,2,2,3,7,Potential Loyalists,3,Direct
CUST02363,22,5,237.06000000000003,4,3,1,8,Loyal Customers,1,Email
CUST02364,5,7,761.98,4,4,4,12,Champions,1,Organic Search
CUST02365,81,4,389.04999999999995,2,2,2,6,Potential Loyalists,3,Social Media
CUST02366,9,1,197.46,4,1,1,6,Potential Loyalists,3,Direct
CUST02367,1,4,377.78,4,2,2,8,Loyal Customers,3,Referral
CUST02368,341,2,541.46,1,1,3,5,At Risk,0,Email
CUST02369,212,5,192.25,1,3,1,5,At Risk,0,Social Media
CUST02370,20,10,711.03,4,4,4,12,Champions,2,Organic Search
CUST02371,29,6,352.51,3,4,2,9,Loyal Customers,1,Direct
CUST02372,165,4,179.93,1,2,1,4,At Risk,3,Organic Search
CUST02373,14,2,61.459999999999994,4,1,1,6,Potential Loyalists,3,Paid Search
CUST02374,336,4,580.39,1,2,3,6,Potential Loyalists,0,Paid Search
CUST02375,278,4,363.71,1,2,2,5,At Risk,0,Social Media
CUST02376,8,6,524.24,4,4,3,11,Champions,1,Organic Search
CUST02377,257,3,277.97,1,2,2,5,At Risk,0,Social Media
CUST02378,6,8,670.29,4,4,3,11,Champions,1,Email
CUST02379,20,9,845.0600000000001,4,4,4,12,Champions,2,Organic Search
CUST02380,99,6,934.8,2,4,4,10,Champions,2,Social Media
CUST02381,405,4,564.06,1,2,3,6,Potential Loyalists,0,Direct
CUST02382,168,6,633.39,1,4,3,8,Loyal Customers,1,Social Media
CUST02383,25,5,340.76,3,3,2,8,Loyal Customers,1,Social Media
CUST02384,56,6,665.63,2,4,3,9,Loyal Customers,1,Organic Search
CUST02385,15,12,1629.5,4,4,4,12,Champions,2,Organic Search
CUST02386,95,4,269.54999999999995,2,2,2,6,Potential Loyalists,3,Social Media
CUST02387,261,3,199.04000000000002,1,2,1,4,At Risk,0,Organic Search
CUST02388,101,3,79.97,2,2,1,5,At Risk,3,Social Media
CUST02389,6,7,1259.85,4,4,4,12,Champions,2,Email
CUST02390,42,3,125.66,3,2,1,6,Potential Loyalists,3,Organic Search
CUST02391,96,3,529.37,2,2,3,7,Potential Loyalists,3,Email
CUST02392,36,5,1196.6200000000001,3,3,4,10,Champions,2,Organic Search
CUST02393,211,5,376.87,1,3,2,6,Potential Loyalists,0,Organic Search
CUST02394,14,3,426.21000000000004,4,2,3,9,Loyal Customers,3,Direct
CUST02395,243,2,189.67,1,1,1,3,Hibernating,0,Social Media
CUST02396,65,5,471.33000000000004,2,3,3,8,Loyal Customers,1,Direct
CUST02397,54,10,847.4499999999999,2,4,4,10,Champions,2,Social Media
CUST02398,41,4,514.36,3,2,3,8,Loyal Customers,1,Organic Search
CUST02399,109,5,411.48,2,3,2,7,Potential Loyalists,1,Organic Search
CUST02400,29,6,519.47,3,4,3,10,Champions,1,Email
CUST02401,236,2,91.97,1,1,1,3,Hibernating,0,Paid Search
CUST02402,27,3,413.45,3,2,2,7,Potential Loyalists,3,Email
CUST02403,116,3,862.67,2,2,4,8,Loyal Customers,1,Direct
CUST02404,21,7,579.52,4,4,3,11,Champions,1,Social Media
CUST02405,45,6,688.86,3,4,4,11,Champions,1,Social Media
CUST02406,83,3,987.85,2,2,4,8,Loyal Customers,1,Social Media
CUST02407,145,4,267.4,1,2,2,5,At Risk,3,Paid Search
CUST02408,18,3,231.73999999999998,4,2,1,7,Potential Loyalists,3,Organic Search
CUST02409,9,6,774.24,4,4,4,12,Champions,1,Paid Search
CUST02411,8,4,279.23,4,2,2,8,Loyal Customers,3,Social Media
CUST02412,11,7,1143.3,4,4,4,12,Champions,2,Social Media
CUST02413,53,3,238.91000000000003,3,2,1,6,Potential Loyalists,3,Social Media
CUST02414,14,3,514.46,4,2,3,9,Loyal Customers,3,Organic Search
CUST02415,65,6,502.41,2,4,3,9,Loyal Customers,1,Direct
CUST02416,43,3,511.25,3,2,3,8,Loyal Customers,3,Organic Search
CUST02417,446,2,740.24,1,1,4,6,Potential Loyalists,0,Paid Search
CUST02418,5,5,406.08000000000004,4,3,2,9,Loyal Customers,1,Organic Search
CUST02419,15,5,292.75,4,3,2,9,Loyal Customers,1,Social Media
CUST02420,251,2,414.28999999999996,1,1,2,4,At Risk,0,Email
CUST02421,5,8,1232.55,4,4,4,12,Champions,2,Paid Search
CUST02422,57,3,542.54,2,2,3,7,Potential Loyalists,3,Email
CUST02423,6,4,317.14,4,2,2,8,Loyal Customers,3,Social Media
CUST02424,334,1,45.4,1,1,1,3,Hibernating,0,Direct
CUST02425,278,3,613.25,1,2,3,6,Potential Loyalists,0,Paid Search
CUST02426,118,3,238.89000000000001,2,2,1,5,At Risk,3,Paid Search
CUST02427,352,1,133.49,1,1,1,3,Hibernating,0,Social Media
CUST02428,5,8,743.6,4,4,4,12,Champions,2,Email
CUST02429,25,4,159.49,3,2,1,6,Potential Loyalists,3,Organic Search
CUST02430,84,6,418.86,2,4,2,8,Loyal Customers,1,Email
CUST02431,2,3,922.13,4,2,4,10,Champions,1,Referral
CUST02432,3,3,735.1,4,2,4,10,Champions,1,Social Media
CUST02433,30,7,787.5799999999999,3,4,4,11,Champions,1,Social Media
CUST02434,35,5,746.36,3,3,4,10,Champions,1,Referral
CUST02435,11,9,1606.57,4,4,4,12,Champions,2,Organic Search
CUST02436,100,3,376.47,2,2,2,6,Potential Loyalists,3,Email
CUST02437,20,8,722.51,4,4,4,12,Champions,2,Referral
CUST02438,232,3,134.07,1,2,1,4,At Risk,0,Organic Search
CUST02439,33,2,367.76,3,1,2,6,Potential Loyalists,3,Email
CUST02440,45,5,814.79,3,3,4,10,Champions,1,Direct
CUST02441,9,6,426.3,4,4,3,11,Champions,1,Social Media
CUST02442,173,5,326.24,1,3,2,6,Potential Loyalists,1,Organic Search
CUST02443,69,1,100.16,2,1,1,4,At Risk,3,Paid Search
CUST02444,186,4,473.37,1,2,3,6,Potential Loyalists,0,Direct
CUST02445,104,2,95.36000000000001,2,1,1,4,At Risk,3,Organic Search
CUST02446,357,4,368.4,1,2,2,5,At Risk,0,Direct
CUST02447,186,5,896.39,1,3,4,8,Loyal Customers,1,Organic Search
CUST02448,2,6,847.65,4,4,4,12,Champions,1,Referral
CUST02449,42,5,676.94,3,3,4,10,Champions,1,Direct
CUST02450,157,6,870.51,1,4,4,9,Loyal Customers,1,Social Media
CUST02451,119,8,692.9499999999999,2,4,4,10,Champions,1,Organic Search
CUST02452,149,4,330.86,1,2,2,5,At Risk,3,Referral
CUST02453,11,13,1110.34,4,4,4,12,Champions,2,Social Media
CUST02454,184,3,379.54999999999995,1,2,2,5,At Risk,3,Social Media
CUST02455,51,1,169.42,3,1,1,5,At Risk,3,Email
CUST02456,38,3,317.33000000000004,3,2,2,7,Potential Loyalists,3,Direct
CUST02457,17,1,67.74,4,1,1,6,Potential Loyalists,3,Social Media
CUST02458,262,2,443.86,1,1,3,5,At Risk,0,Organic Search
CUST02459,83,6,448.07,2,4,3,9,Loyal Customers,1,Organic Search
CUST02460,255,1,10.64,1,1,1,3,Hibernating,0,Paid Search
CUST02461,65,3,262.3,2,2,2,6,Potential Loyalists,3,Direct
CUST02462,73,4,240.83,2,2,1,5,At Risk,3,Organic Search
CUST02463,6,4,537.22,4,2,3,9,Loyal Customers,1,Direct
CUST02464,34,3,557.02,3,2,3,8,Loyal Customers,3,Direct
CUST02465,11,6,431.40000000000003,4,4,3,11,Champions,1,Paid Search
CUST02466,47,7,789.16,3,4,4,11,Champions,1,Social Media
CUST02467,31,5,463.88,3,3,3,9,Loyal Customers,1,Social Media
CUST02468,228,3,237.32999999999998,1,2,1,4,At Risk,0,Direct
CUST02469,233,1,75.41,1,1,1,3,Hibernating,0,Organic Search
CUST02470,44,1,321.48,3,1,2,6,Potential Loyalists,3,Paid Search
CUST02471,25,4,204.61999999999998,3,2,1,6,Potential Loyalists,3,Organic Search
CUST02472,56,7,757.66,2,4,4,10,Champions,1,Email
CUST02473,105,3,357.49,2,2,2,6,Potential Loyalists,3,Social Media
CUST02474,94,6,344.3,2,4,2,8,Loyal Customers,1,Paid Search
CUST02475,126,3,325.44,2,2,2,6,Potential Loyalists,3,Referral
CUST02476,426,3,547.67,1,2,3,6,Potential Loyalists,0,Social Media
CUST02477,334,3,409.42,1,2,2,5,At Risk,0,Organic Search
CUST02478,4,5,243.41,4,3,1,8,Loyal Customers,1,Referral
CUST02479,96,5,575.47,2,3,3,8,Loyal Customers,1,Organic Search
CUST02480,33,6,743.1899999999999,3,4,4,11,Champions,1,Direct
CUST02481,57,5,525.6,2,3,3,8,Loyal Customers,1,Paid Search
CUST02482,56,3,115.22999999999999,2,2,1,5,At Risk,3,Email
CUST02483,55,7,1171.74,2,4,4,10,Champions,2,Paid Search
CUST02484,25,7,458.28,3,4,3,10,Champions,1,Social Media
CUST02485,15,9,1420.6,4,4,4,12,Champions,2,Referral
CUST02486,2,6,532.85,4,4,3,11,Champions,1,Organic Search
CUST02487,188,4,185.4,1,2,1,4,At Risk,3,Social Media
CUST02488,15,5,724.78,4,3,4,11,Champions,1,Organic Search
CUST02489,220,5,646.48,1,3,3,7,Potential Loyalists,1,Organic Search
CUST02490,53,8,714.83,3,4,4,11,Champions,2,Paid Search
CUST02491,6,7,1153.26,4,4,4,12,Champions,2,Organic Search
CUST02492,3,4,468.85,4,2,3,9,Loyal Customers,1,Organic Search
CUST02493,117,2,150.37,2,1,1,4,At Risk,3,Social Media
CUST02494,47,2,867.79,3,1,4,8,Loyal Customers,3,Social Media
CUST02495,29,4,444.44,3,2,3,8,Loyal Customers,3,Referral
CUST02496,25,3,464.79,3,2,3,8,Loyal Customers,3,Organic Search
CUST02497,16,4,657.8199999999999,4,2,3,9,Loyal Customers,1,Paid Search
CUST02498,24,3,160.55,3,2,1,6,Potential Loyalists,3,Social Media
CUST02499,5,9,902.11,4,4,4,12,Champions,2,Organic Search
CUST02500,175,6,583.3399999999999,1,4,3,8,Loyal Customers,1,Paid Search
CUST02501,34,5,741.05,3,3,4,10,Champions,1,Direct
CUST02502,45,6,963.0799999999999,3,4,4,11,Champions,2,Direct
CUST02503,242,4,416.43,1,2,2,5,At Risk,0,Referral
CUST02504,200,4,1103.63,1,2,4,7,Potential Loyalists,2,Referral
CUST02505,15,3,261.40999999999997,4,2,2,8,Loyal Customers,3,Email
CUST02506,11,6,536.51,4,4,3,11,Champions,1,Organic Search
CUST02507,24,2,305.18,3,1,2,6,Potential Loyalists,3,Paid Search
CUST02508,161,4,354.52,1,2,2,5,At Risk,3,Paid Search
CUST02509,237,4,459.87,1,2,3,6,Potential Loyalists,0,Email
CUST02510,25,6,1458.39,3,4,4,11,Champions,2,Direct
CUST02511,394,2,168.39000000000001,1,1,1,3,Hibernating,0,Social Media
CUST02512,29,1,33.39,3,1,1,5,At Risk,3,Referral
CUST02514,142,3,396.33000000000004,2,2,2,6,Potential Loyalists,3,Email
CUST02515,36,5,304.88,3,3,2,8,Loyal Customers,1,Paid Search
CUST02516,576,2,72.24,1,1,1,3,Hibernating,0,Paid Search
CUST02517,43,8,1148.86,3,4,4,11,Champions,2,Email
CUST02518,50,4,999.1300000000001,3,2,4,9,Loyal Customers,1,Direct
CUST02519,12,9,1089.22,4,4,4,12,Champions,2,Social Media
CUST02520,41,3,468.42999999999995,3,2,3,8,Loyal Customers,3,Direct
CUST02521,220,4,336.01,1,2,2,5,At Risk,0,Social Media
CUST02522,94,5,917.04,2,3,4,9,Loyal Customers,1,Referral
CUST02523,5,4,518.3299999999999,4,2,3,9,Loyal Customers,1,Paid Search
CUST02524,92,6,510.93,2,4,3,9,Loyal Customers,1,Organic Search
CUST02525,117,3,199.98000000000002,2,2,1,5,At Risk,3,Direct
CUST02526,18,3,191.76000000000002,4,2,1,7,Potential Loyalists,3,Direct
CUST02527,5,5,228.20999999999998,4,3,1,8,Loyal Customers,1,Referral
CUST02528,100,2,21.95,2,1,1,4,At Risk,3,Referral
CUST02529,21,2,334.46,4,1,2,7,Potential Loyalists,3,Organic Search
CUST02530,27,1,13.53,3,1,1,5,At Risk,3,Email
CUST02531,17,4,258.9,4,2,2,8,Loyal Customers,3,Referral
CUST02532,43,6,756.4200000000001,3,4,4,11,Champions,1,Social Media
CUST02533,12,5,405.17,4,3,2,9,Loyal Customers,1,Social Media
CUST02534,83,5,233.31,2,3,1,6,Potential Loyalists,1,Email
CUST02535,327,4,479.59000000000003,1,2,3,6,Potential Loyalists,0,Social Media
CUST02536,319,1,56.39,1,1,1,3,Hibernating,0,Direct
CUST02537,35,1,464.67,3,1,3,7,Potential Loyalists,3,Organic Search
CUST02538,45,4,375.18,3,2,2,7,Potential Loyalists,3,Direct
CUST02539,13,8,1394.1399999999999,4,4,4,12,Champions,2,Email
CUST02540,44,2,140.34,3,1,1,5,At Risk,3,Direct
CUST02541,213,4,967.2700000000001,1,2,4,7,Potential Loyalists,1,Organic Search
CUST02542,179,4,234.47,1,2,1,4,At Risk,3,Paid Search
CUST02543,336,1,29.8,1,1,1,3,Hibernating,0,Email
CUST02544,22,3,365.18,4,2,2,8,Loyal Customers,3,Organic Search
CUST02545,88,4,472.71,2,2,3,7,Potential Loyalists,1,Social Media
CUST02546,322,6,361.53,1,4,2,7,Potential Loyalists,0,Email
CUST02547,37,6,590.14,3,4,3,10,Champions,1,Social Media
CUST02548,81,1,21.61,2,1,1,4,At Risk,3,Paid Search
CUST02549,44,5,160.54,3,3,1,7,Potential Loyalists,3,Social Media
CUST02550,1,3,341.91,4,2,2,8,Loyal Customers,3,Social Media
CUST02551,91,6,961.82,2,4,4,10,Champions,2,Direct
CUST02552,179,5,817.38,1,3,4,8,Loyal Customers,1,Direct
CUST02553,10,6,1333.6699999999998,4,4,4,12,Champions,2,Paid Search
CUST02554,29,4,622.73,3,2,3,8,Loyal Customers,1,Email
CUST02555,57,4,345.37,2,2,2,6,Potential Loyalists,3,Direct
CUST02556,408,2,79.33,1,1,1,3,Hibernating,0,Paid Search
CUST02557,23,5,939.97,4,3,4,11,Champions,1,Paid Search
CUST02558,22,4,702.92,4,2,4,10,Champions,1,Social Media
CUST02559,4,3,256.49,4,2,2,8,Loyal Customers,3,Social Media
CUST02560,127,7,633.66,2,4,3,9,Loyal Customers,1,Paid Search
CUST02561,141,4,300.78000000000003,2,2,2,6,Potential Loyalists,3,Organic Search
CUST02562,21,5,339.24,4,3,2,9,Loyal Customers,1,Organic Search
CUST02563,55,5,561.52,2,3,3,8,Loyal Customers,1,Email
CUST02564,49,2,1093.53,3,1,4,8,Loyal Customers,1,Paid Search
CUST02565,22,7,444.15,4,4,3,11,Champions,1,Social Media
CUST02566,20,2,224.42000000000002,4,1,1,6,Potential Loyalists,3,Organic Search
CUST02567,119,3,264.86,2,2,2,6,Potential Loyalists,3,Social Media
CUST02568,128,2,128.85000000000002,2,1,1,4,At Risk,3,Paid Search
CUST02569,92,5,587.37,2,3,3,8,Loyal Customers,1,Paid Search
CUST02570,271,2,1047.15,1,1,4,6,Potential Loyalists,0,Organic Search
CUST02571,131,3,260.69,2,2,2,6,Potential Loyalists,3,Direct
CUST02572,132,2,425.26,2,1,3,6,Potential Loyalists,3,Social Media
CUST02573,159,6,1098.57,1,4,4,9,Loyal Customers,2,Social Media
CUST02574,122,5,359.25,2,3,2,7,Potential Loyalists,1,Social Media
CUST02575,84,6,534.5500000000001,2,4,3,9,Loyal Customers,1,Social Media
CUST02576,14,5,626.96,4,3,3,10,Champions,1,Organic Search
CUST02577,13,7,538.31,4,4,3,11,Champions,1,Direct
CUST02578,3,4,873.3199999999999,4,2,4,10,Champions,1,Organic Search
CUST02579,72,2,119.76,2,1,1,4,At Risk,3,Referral
CUST02580,1,10,816.21,4,4,4,12,Champions,2,Paid Search
CUST02581,149,3,627.8599999999999,1,2,3,6,Potential Loyalists,3,Organic Search
CUST02582,34,4,389.22,3,2,2,7,Potential Loyalists,3,Social Media
CUST02583,373,2,325.59,1,1,2,4,At Risk,0,Organic Search
CUST02584,311,1,263.18,1,1,2,4,At Risk,0,Paid Search
CUST02585,53,5,460.14,3,3,3,9,Loyal Customers,1,Direct
CUST02586,12,5,523.98,4,3,3,10,Champions,1,Organic Search
CUST02587,57,5,469.11,2,3,3,8,Loyal Customers,1,Social Media
CUST02588,61,3,347.85,2,2,2,6,Potential Loyalists,3,Email
CUST02589,45,8,476.58,3,4,3,10,Champions,1,Organic Search
CUST02590,63,3,403.65,2,2,2,6,Potential Loyalists,3,Direct
CUST02591,6,5,300.03,4,3,2,9,Loyal Customers,1,Organic Search
CUST02592,22,2,245.14000000000001,4,1,1,6,Potential Loyalists,3,Direct
CUST02593,67,4,481.17,2,2,3,7,Potential Loyalists,1,Paid Search
CUST02594,7,5,469.21000000000004,4,3,3,10,Champions,1,Organic Search
CUST02595,62,2,446.1,2,1,3,6,Potential Loyalists,3,Social Media
CUST02596,27,6,500.32,3,4,3,10,Champions,1,Direct
CUST02597,51,5,731.34,3,3,4,10,Champions,1,Social Media
CUST02598,5,5,415.36,4,3,2,9,Loyal Customers,1,Email
CUST02599,38,6,1101.96,3,4,4,11,Champions,2,Paid Search
CUST02600,26,5,647.73,3,3,3,9,Loyal Customers,1,Organic Search
CUST02601,40,7,894.49,3,4,4,11,Champions,2,Organic Search
CUST02602,46,5,670.82,3,3,3,9,Loyal Customers,1,Direct
CUST02603,342,1,135.12,1,1,1,3,Hibernating,0,Social Media
CUST02604,54,7,708.95,2,4,4,10,Champions,1,Paid Search
CUST02605,167,4,420.40000000000003,1,2,2,5,At Risk,3,Organic Search
CUST02606,86,5,754.39,2,3,4,9,Loyal Customers,1,Social Media
CUST02607,34,7,638.75,3,4,3,10,Champions,1,Direct
CUST02608,94,3,200.37,2,2,1,5,At Risk,3,Paid Search
CUST02609,15,10,1136.12,4,4,4,12,Champions,2,Organic Search
CUST02610,27,4,191.73000000000002,3,2,1,6,Potential Loyalists,3,Direct
CUST02611,93,4,516.54,2,2,3,7,Potential Loyalists,1,Paid Search
CUST02612,127,6,478.40999999999997,2,4,3,9,Loyal Customers,1,Organic Search
CUST02613,46,5,932.21,3,3,4,10,Champions,1,Organic Search
CUST02614,23,4,471.53000000000003,4,2,3,9,Loyal Customers,1,Email
CUST02615,58,9,804.81,2,4,4,10,Champions,2,Direct
CUST02616,117,4,383.24,2,2,2,6,Potential Loyalists,3,Social Media
CUST02617,161,3,254.66000000000003,1,2,2,5,At Risk,3,Organic Search
CUST02618,58,8,979.3000000000001,2,4,4,10,Champions,2,Social Media
CUST02619,25,4,416.35,3,2,2,7,Potential Loyalists,3,Email
CUST02620,11,3,148.89,4,2,1,7,Potential Loyalists,3,Organic Search
CUST02621,8,8,1280.45,4,4,4,12,Champions,2,Email
CUST02622,48,7,1520.59,3,4,4,11,Champions,2,Organic Search
CUST02623,77,3,122.9,2,2,1,5,At Risk,3,Social Media
CUST02624,33,1,284.38,3,1,2,6,Potential Loyalists,3,Social Media
CUST02625,5,8,1299.55,4,4,4,12,Champions,2,Social Media
CUST02626,9,3,536.1800000000001,4,2,3,9,Loyal Customers,3,Social Media
CUST02627,214,4,519.49,1,2,3,6,Potential Loyalists,0,Organic Search
CUST02628,67,3,782.7199999999999,2,2,4,8,Loyal Customers,1,Social Media
CUST02629,20,4,493.05999999999995,4,2,3,9,Loyal Customers,1,Organic Search
CUST02630,378,1,37.16,1,1,1,3,Hibernating,0,Social Media
CUST02631,159,7,764.97,1,4,4,9,Loyal Customers,1,Social Media
CUST02632,170,4,151.92,1,2,1,4,At Risk,3,Direct
CUST02633,222,3,607.46,1,2,3,6,Potential Loyalists,0,Email
CUST02634,45,3,260.67,3,2,2,7,Potential Loyalists,3,Direct
CUST02635,29,3,141.54,3,2,1,6,Potential Loyalists,3,Social Media
CUST02636,21,6,857.67,4,4,4,12,Champions,1,Paid Search
CUST02637,70,7,618.56,2,4,3,9,Loyal Customers,1,Referral
CUST02638,180,4,1263.3,1,2,4,7,Potential Loyalists,2,Organic Search
CUST02639,101,6,1344.8700000000001,2,4,4,10,Champions,2,Organic Search
CUST02640,54,3,169.98000000000002,2,2,1,5,At Risk,3,Direct
CUST02641,1,5,323.34,4,3,2,9,Loyal Customers,1,Email
CUST02642,14,4,229.98,4,2,1,7,Potential Loyalists,3,Paid Search
CUST02643,47,5,728.94,3,3,4,10,Champions,1,Direct
CUST02644,18,2,230.28,4,1,1,6,Potential Loyalists,3,Direct
CUST02645,15,2,154.05,4,1,1,6,Potential Loyalists,3,Organic Search
CUST02646,8,6,475.16,4,4,3,11,Champions,1,Organic Search
CUST02647,93,7,803.05,2,4,4,10,Champions,2,Organic Search
CUST02648,214,3,197.6,1,2,1,4,At Risk,0,Paid Search
CUST02649,19,4,378.11,4,2,2,8,Loyal Customers,3,Paid Search
CUST02650,103,5,307.06,2,3,2,7,Potential Loyalists,1,Email
CUST02651,25,3,177.17,3,2,1,6,Potential Loyalists,3,Referral
CUST02652,13,3,579.29,4,2,3,9,Loyal Customers,3,Organic Search
CUST02653,231,3,211.97,1,2,1,4,At Risk,0,Paid Search
CUST02654,24,4,598.14,3,2,3,8,Loyal Customers,1,Organic Search
CUST02655,20,8,1302.21,4,4,4,12,Champions,2,Paid Search
CUST02656,52,7,635.57,3,4,3,10,Champions,1,Social Media
CUST02657,10,6,585.25,4,4,3,11,Champions,1,Direct
CUST02658,27,2,404.73,3,1,2,6,Potential Loyalists,3,Paid Search
CUST02659,33,2,619.21,3,1,3,7,Potential Loyalists,3,Organic Search
CUST02660,2,7,1115.43,4,4,4,12,Champions,2,Paid Search
CUST02661,32,5,541.58,3,3,3,9,Loyal Customers,1,Paid Search
CUST02662,311,7,984.64,1,4,4,9,Loyal Customers,2,Paid Search
CUST02663,37,7,807.34,3,4,4,11,Champions,2,Paid Search
CUST02665,22,8,1096.82,4,4,4,12,Champions,2,Direct
CUST02666,169,6,469.57,1,4,3,8,Loyal Customers,1,Social Media
CUST02667,49,3,181.27999999999997,3,2,1,6,Potential Loyalists,3,Email
CUST02668,381,2,105.52000000000001,1,1,1,3,Hibernating,0,Organic Search
CUST02669,91,3,846.5500000000001,2,2,4,8,Loyal Customers,1,Social Media
CUST02670,154,10,1841.1100000000001,1,4,4,9,Loyal Customers,2,Paid Search
CUST02671,42,5,239.61,3,3,1,7,Potential Loyalists,1,Paid Search
CUST02672,45,4,432.53,3,2,3,8,Loyal Customers,3,Social Media
CUST02673,14,7,564.1800000000001,4,4,3,11,Champions,1,Paid Search
CUST02674,2,12,1390.4,4,4,4,12,Champions,2,Social Media
CUST02675,82,7,1209.77,2,4,4,10,Champions,2,Direct
CUST02676,139,4,454.37,2,2,3,7,Potential Loyalists,3,Paid Search
CUST02677,41,7,1126.96,3,4,4,11,Champions,2,Social Media
CUST02678,135,3,330.03000000000003,2,2,2,6,Potential Loyalists,3,Direct
CUST02679,41,7,1397.1399999999999,3,4,4,11,Champions,2,Direct
CUST02680,303,4,453.83,1,2,3,6,Potential Loyalists,0,Direct
CUST02681,107,6,409.19,2,4,2,8,Loyal Customers,1,Paid Search
CUST02683,5,6,698.8399999999999,4,4,4,12,Champions,1,Email
CUST02684,8,5,476.61,4,3,3,10,Champions,1,Direct
CUST02685,585,1,600.54,1,1,3,5,At Risk,0,Email
CUST02686,186,7,669.55,1,4,3,8,Loyal Customers,1,Paid Search
CUST02688,11,4,349.09000000000003,4,2,2,8,Loyal Customers,3,Social Media
CUST02689,236,5,331.06,1,3,2,6,Potential Loyalists,0,Organic Search
CUST02690,32,8,999.12,3,4,4,11,Champions,2,Email
CUST02692,142,5,584.99,2,3,3,8,Loyal Customers,1,Referral
