order_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,gross_amount,shipping_cost,net_revenue,marketing_channel,payment_method,region,customer_segment,returned,review_score,has_review,order_month,cohort_month,cohort_index,recency,frequency,monetary,segment,cluster
ORD114649,CUST00634,2023-12-09,Beauty & Personal Care,Hair Dryer,50.43,2,5,100.86,6.35,95.82,Organic Search,PayPal,Latin America,VIP,False,,False,2023-12,2023-12,0,64,6,607.4,Loyal Customers,1
ORD109041,CUST01826,2024-11-05,Home & Kitchen,Air Fryer,136.78,1,15,136.78,10.2,116.26,Organic Search,Buy Now Pay Later,North America,New,False,,False,2024-11,2024-09,2,57,3,310.47,Potential Loyalists,3
ORD116356,CUST02929,2024-07-31,Office Supplies,Notebook Set,228.79,1,0,228.79,6.18,228.79,Social Media,PayPal,Asia Pacific,VIP,False,2.0,True,2024-07,2024-07,0,25,6,548.66,Champions,1
ORD100525,CUST00392,2023-10-17,Apparel,Wool Sweater,16.74,1,10,16.74,10.08,15.07,Organic Search,Credit Card,North America,VIP,False,,False,2023-10,2023-09,1,15,8,791.74,Champions,2
ORD116612,CUST02600,2023-11-10,Office Supplies,Wireless Mouse,220.69,1,0,220.69,7.31,220.69,Organic Search,Credit Card,Europe,VIP,False,1.0,True,2023-11,2023-11,0,26,5,647.73,Loyal Customers,1
ORD107792,CUST00850,2024-09-10,Beauty & Personal Care,Electric Toothbrush,29.91,1,15,29.91,7.29,25.42,Social Media,Credit Card,Latin America,Returning,False,2.0,True,2024-09,2023-05,16,56,5,447.98,Loyal Customers,1
ORD110146,CUST01428,2024-09-21,Office Supplies,Notebook Set,258.31,1,10,258.31,10.79,232.48,Paid Search,Credit Card,North America,Returning,False,2.0,True,2024-09,2024-09,0,78,2,278.43,At Risk,3
ORD102083,CUST02745,2024-08-21,Toys & Games,Building Blocks Set,18.83,1,20,18.83,5.88,15.06,Organic Search,Debit Card,Europe,Returning,False,5.0,True,2024-08,2024-08,0,126,8,1014.62,Champions,2
ORD105407,CUST00671,2024-06-05,Office Supplies,Wireless Mouse,200.02,2,10,400.04,3.82,360.04,Paid Search,PayPal,Asia Pacific,New,False,2.0,True,2024-06,2023-06,12,50,6,1234.62,Champions,2
ORD101990,CUST02199,2024-11-04,Office Supplies,Desk Organizer,96.99,1,0,96.99,11.21,96.99,Email,PayPal,Europe,New,False,,False,2024-11,2024-11,0,34,5,470.75,Loyal Customers,1
ORD107632,CUST02000,2024-07-19,Office Supplies,Wireless Mouse,69.43,1,0,69.43,6.8,69.43,Direct,PayPal,Latin America,Returning,False,4.0,True,2024-07,2024-07,0,152,5,490.05,Potential Loyalists,1
ORD108750,CUST02681,2024-09-15,Home & Kitchen,Coffee Maker,21.3,1,0,21.3,7.31,21.3,Paid Search,PayPal,Europe,VIP,False,4.0,True,2024-09,2024-08,1,107,6,409.19,Loyal Customers,1
ORD117576,CUST02190,2024-01-25,Beauty & Personal Care,Hair Dryer,65.06,1,10,65.06,6.68,58.55,Social Media,Debit Card,Latin America,New,False,,False,2024-01,2024-01,0,31,4,355.1,Potential Loyalists,3
ORD106642,CUST00637,2024-11-17,Sports & Outdoors,Water Bottle,81.72,1,25,81.72,5.8,61.29,Paid Search,PayPal,North America,Returning,False,,False,2024-11,2023-12,11,45,6,1058.5,Champions,2
ORD106430,CUST03291,2024-10-22,Beauty & Personal Care,Makeup Palette,14.49,3,10,43.47,7.03,39.12,Direct,PayPal,Europe,New,False,,False,2024-10,2024-04,6,71,6,576.24,Loyal Customers,1
ORD102278,CUST00638,2024-11-27,Toys & Games,Building Blocks Set,41.01,2,0,82.02,7.31,82.02,Email,Debit Card,Europe,Unknown,False,1.0,True,2024-11,2023-03,20,35,3,135.32,At Risk,3
ORD113771,CUST02008,2024-02-27,Sports & Outdoors,Water Bottle,18.47,1,5,18.47,6.68,17.55,Organic Search,Debit Card,Europe,New,False,4.0,True,2024-02,2023-09,5,5,6,380.33000000000004,Champions,1
ORD113914,CUST04088,2024-12-11,Home & Kitchen,Storage Bins,155.95,1,0,155.95,7.25,155.95,Paid Search,Credit Card,North America,VIP,False,4.0,True,2024-12,2024-03,9,21,4,583.37,Champions,1
ORD108211,CUST02488,2023-11-10,Apparel,Denim Jacket,63.68,1,10,63.68,11.07,57.31,Social Media,Debit Card,North America,New,False,,False,2023-11,2023-05,6,15,5,724.78,Champions,1
ORD100467,CUST00403,2024-02-05,Beauty & Personal Care,Hair Dryer,16.34,3,0,49.02,8.98,49.02,Social Media,PayPal,Asia Pacific,Returning,False,,False,2024-02,2024-02,0,31,5,381.34000000000003,Loyal Customers,1
ORD115312,CUST04097,2024-11-05,Beauty & Personal Care,Makeup Palette,13.6,1,10,13.6,6.43,12.24,Social Media,Credit Card,North America,New,False,2.0,True,2024-11,2023-11,12,41,7,523.84,Champions,1
ORD105003,CUST04155,2024-08-09,Apparel,Graphic Tee,15.23,1,5,15.23,5.2,14.47,Organic Search,PayPal,Middle East & Africa,Returning,False,1.0,True,2024-08,2024-08,0,130,7,466.95,Loyal Customers,1
ORD103745,CUST03129,2023-12-29,Apparel,Graphic Tee,53.08,1,10,53.08,2.82,47.77,Paid Search,Gift Card,Europe,VIP,False,1.0,True,2023-12,2023-12,0,98,5,517.84,Loyal Customers,1
ORD101718,CUST02484,2023-12-08,Beauty & Personal Care,Hair Dryer,10.14,1,0,10.14,6.83,10.14,Organic Search,Debit Card,North America,New,False,4.0,True,2023-12,2023-03,9,25,7,458.28,Champions,1
ORD101036,CUST01581,2024-06-18,Home & Kitchen,Knife Set,120.41,4,0,481.64,10.64,481.64,Email,Credit Card,Europe,New,False,1.0,True,2024-06,2024-05,1,194,5,1252.27,Loyal Customers,2
ORD102378,CUST00516,2024-10-25,Sports & Outdoors,Camping Tent,126.52,1,0,126.52,7.26,126.52,Email,Debit Card,Asia Pacific,Returning,False,4.0,True,2024-10,2024-03,7,68,6,556.19,Loyal Customers,1
ORD117399,CUST01931,2024-09-01,Apparel,Running Shoes,80.69,4,0,322.76,7.29,322.76,Direct,PayPal,Latin America,New,False,5.0,True,2024-09,2024-08,1,4,3,431.37999999999994,Loyal Customers,3
ORD103217,CUST00396,2023-11-23,Sports & Outdoors,Water Bottle,63.15,1,0,63.15,11.88,63.15,Email,Credit Card,Middle East & Africa,New,False,2.0,True,2023-11,2023-11,0,124,2,125.16,At Risk,3
ORD103539,CUST00572,2023-07-31,Office Supplies,Notebook Set,212.84,3,0,638.52,7.5,638.52,Social Media,Credit Card,Asia Pacific,New,False,4.0,True,2023-07,2023-07,0,13,8,1215.72,Champions,2
ORD112652,CUST00944,2023-12-27,Electronics,Wireless Earbuds,165.99,2,20,331.98,11.07,265.58,Email,Gift Card,North America,VIP,False,3.0,True,2023-12,2023-12,0,166,7,1217.98,Loyal Customers,2
ORD112309,CUST03067,2024-07-28,Beauty & Personal Care,Makeup Palette,64.58,3,20,193.74,9.32,154.99,Paid Search,Buy Now Pay Later,Middle East & Africa,New,False,,False,2024-07,2024-02,5,22,4,274.38,Loyal Customers,3
ORD109766,CUST03803,2024-09-20,Office Supplies,Ergonomic Chair,210.31,2,0,420.62,8.5,420.62,Organic Search,Credit Card,North America,Returning,False,5.0,True,2024-09,2024-09,0,27,12,1391.5900000000001,Champions,2
ORD110339,CUST01691,2024-02-02,Office Supplies,Wireless Mouse,120.91,1,0,120.91,10.71,120.91,Email,Credit Card,Asia Pacific,Returning,False,1.0,True,2024-02,2024-02,0,321,3,414.23,At Risk,0
ORD109462,CUST03128,2023-12-15,Toys & Games,Puzzle 1000pc,33.46,1,15,33.46,6.24,28.44,Organic Search,Gift Card,Middle East & Africa,Returning,False,,False,2023-12,2023-12,0,97,5,390.42,Potential Loyalists,1
ORD108926,CUST00246,2023-11-26,Electronics,Bluetooth Speaker,67.72,2,0,135.44,11.89,135.44,Social Media,Debit Card,Europe,Returning,True,3.0,True,2023-11,2023-11,0,262,2,168.85,Hibernating,0
ORD111044,CUST01342,2023-09-17,Office Supplies,Whiteboard,254.48,1,10,254.48,7.19,229.03,Paid Search,Gift Card,Asia Pacific,New,False,,False,2023-09,2023-02,7,254,5,652.62,Potential Loyalists,0
ORD100947,CUST00127,2024-09-20,Toys & Games,Plush Toy,58.19,1,0,58.19,6.39,58.19,Organic Search,Credit Card,North America,New,False,,False,2024-09,2023-11,10,10,6,514.72,Champions,1
ORD104776,CUST01918,2024-06-15,Beauty & Personal Care,Perfume,47.51,1,15,47.51,7.5,40.38,Paid Search,PayPal,Asia Pacific,New,False,5.0,True,2024-06,2024-01,5,200,4,225.97,At Risk,0
ORD114432,CUST03915,2023-12-14,Electronics,Laptop Stand,92.1,1,0,92.1,10.72,92.1,Paid Search,Credit Card,North America,New,False,3.0,True,2023-12,2023-03,9,18,9,753.14,Champions,2
ORD107941,CUST01546,2024-06-14,Office Supplies,Whiteboard,47.3,1,20,47.3,4.63,37.84,Direct,PayPal,Asia Pacific,New,False,3.0,True,2024-06,2024-06,0,27,8,458.41,Champions,1
ORD117632,CUST03434,2024-06-15,Electronics,Laptop Stand,141.97,1,0,141.97,11.52,141.97,Social Media,Credit Card,Latin America,Returning,False,2.0,True,2024-06,2023-03,15,200,4,439.13,Potential Loyalists,0
ORD103447,CUST01962,2024-11-06,Sports & Outdoors,Hiking Backpack,18.14,2,0,36.28,7.25,36.28,Organic Search,Debit Card,North America,Returning,False,3.0,True,2024-11,2024-09,2,56,8,1115.05,Champions,2
ORD117955,CUST01326,2023-03-01,Electronics,Phone Case,176.49,4,5,705.96,9.86,670.66,Email,Debit Card,North America,New,False,,False,2023-03,2023-03,0,198,8,1397.03,Loyal Customers,2
ORD113952,CUST02382,2024-03-31,Toys & Games,RC Car,18.09,1,15,18.09,11.16,15.38,Paid Search,Credit Card,Asia Pacific,Returning,False,2.0,True,2024-03,2024-03,0,168,6,633.39,Loyal Customers,1
ORD105000,CUST02376,2024-09-29,Home & Kitchen,Air Fryer,122.38,1,0,122.38,10.36,122.38,Referral,PayPal,North America,Returning,False,4.0,True,2024-09,2024-09,0,8,6,524.24,Champions,1
ORD116821,CUST03501,2024-01-06,Electronics,Smartwatch,212.75,1,15,212.75,9.75,180.84,Organic Search,Debit Card,Asia Pacific,New,False,4.0,True,2024-01,2024-01,0,51,6,1827.01,Champions,2
ORD110277,CUST00291,2024-02-19,Toys & Games,Plush Toy,19.47,2,0,38.94,4.09,38.94,Paid Search,Credit Card,Asia Pacific,New,False,1.0,True,2024-02,2024-02,0,253,5,551.6400000000001,Potential Loyalists,0
ORD109684,CUST02468,2024-05-18,Home & Kitchen,Coffee Maker,135.66,1,15,135.66,8.49,115.31,Organic Search,Credit Card,North America,New,False,2.0,True,2024-05,2023-02,15,228,3,237.32999999999998,At Risk,0
ORD116721,CUST04197,2024-11-05,Apparel,Wool Sweater,72.08,1,10,72.08,7.76,64.87,Direct,Buy Now Pay Later,Asia Pacific,VIP,False,,False,2024-11,2024-08,3,27,6,1132.1599999999999,Champions,2
ORD110777,CUST00579,2023-11-13,Electronics,Smartwatch,103.69,1,0,103.69,5.89,103.69,Paid Search,PayPal,Europe,Returning,False,3.0,True,2023-11,2023-11,0,76,5,432.02,Loyal Customers,1
ORD114396,CUST03752,2024-03-18,Toys & Games,Plush Toy,30.71,1,20,30.71,2.62,24.57,Organic Search,PayPal,Europe,Returning,True,,False,2024-03,2024-03,0,242,4,261.72,Potential Loyalists,0
ORD103855,CUST01976,2024-11-03,Home & Kitchen,Air Fryer,46.26,1,10,46.26,9.53,41.63,Email,Debit Card,Asia Pacific,VIP,False,3.0,True,2024-11,2024-06,5,59,4,529.24,Potential Loyalists,1
ORD115308,CUST02690,2024-04-14,Office Supplies,Ergonomic Chair,140.33,1,0,140.33,5.36,140.33,Social Media,Credit Card,Middle East & Africa,Returning,False,3.0,True,2024-04,2024-04,0,32,8,999.12,Champions,2
ORD107510,CUST01046,2023-07-24,Toys & Games,RC Car,28.77,1,0,28.77,10.06,28.77,Social Media,Debit Card,North America,New,False,2.0,True,2023-07,2023-06,1,17,4,175.56,Potential Loyalists,3
ORD114255,CUST00858,2023-06-08,Toys & Games,Building Blocks Set,31.08,1,10,31.08,7.31,27.97,Direct,Buy Now Pay Later,Europe,New,False,,False,2023-06,2023-06,0,15,4,548.3,Loyal Customers,1
ORD101523,CUST02585,2024-10-24,Toys & Games,Building Blocks Set,23.83,1,0,23.83,11.71,23.83,Paid Search,Credit Card,North America,New,False,,False,2024-10,2023-12,10,53,5,460.14,Loyal Customers,1
ORD114354,CUST03556,2024-11-01,Home & Kitchen,Knife Set,115.38,2,0,230.76,10.01,230.76,Direct,PayPal,Europe,New,False,4.0,True,2024-11,2024-08,3,3,7,652.2099999999999,Champions,1
ORD107532,CUST01363,2024-11-10,Home & Kitchen,Desk Lamp,102.78,3,0,308.34,7.19,308.34,Social Media,PayPal,Asia Pacific,Returning,False,,False,2024-11,2023-04,19,17,5,460.30999999999995,Champions,1
ORD105119,CUST02693,2024-12-11,Beauty & Personal Care,Perfume,68.61,1,0,68.61,2.52,68.61,Organic Search,Credit Card,Europe,Returning,False,5.0,True,2024-12,2023-09,15,21,5,606.3399999999999,Champions,1
ORD109817,CUST01569,2024-05-12,Sports & Outdoors,Water Bottle,54.1,1,0,54.1,4.55,54.1,Paid Search,Credit Card,North America,Returning,False,3.0,True,2024-05,2024-03,2,55,10,465.47,Loyal Customers,1
ORD117172,CUST00125,2023-11-11,Home & Kitchen,Knife Set,15.93,1,20,15.93,4.57,12.74,Direct,Credit Card,North America,Returning,False,,False,2023-11,2023-11,0,12,8,540.16,Champions,1
ORD103194,CUST00699,2024-05-19,Toys & Games,RC Car,48.94,1,20,48.94,5.88,39.15,Direct,PayPal,Europe,New,False,3.0,True,2024-05,2024-05,0,167,7,517.63,Loyal Customers,1
ORD112631,CUST02618,2024-03-03,Sports & Outdoors,Yoga Mat,38.26,2,0,76.52,9.57,76.52,Social Media,Credit Card,Latin America,Unknown,False,,False,2024-03,2023-03,12,58,8,979.3000000000001,Champions,2
ORD103532,CUST03829,2024-09-17,Toys & Games,Puzzle 1000pc,24.69,1,5,24.69,7.25,23.46,Social Media,Debit Card,North America,Returning,False,4.0,True,2024-09,2023-03,18,106,5,159.58,Potential Loyalists,3
ORD105722,CUST02753,2024-09-14,Home & Kitchen,Knife Set,162.27,4,30,649.08,3.63,454.36,Referral,Credit Card,Europe,New,False,,False,2024-09,2024-05,4,5,5,1640.19,Champions,2
ORD101336,CUST01559,2024-09-30,Beauty & Personal Care,Hair Dryer,43.41,1,0,43.41,7.31,43.41,Social Media,Credit Card,Europe,New,False,,False,2024-09,2024-09,0,79,8,752.08,Champions,2
ORD108969,CUST04141,2024-12-15,Sports & Outdoors,Water Bottle,121.21,1,0,121.21,5.26,121.21,Paid Search,Credit Card,Latin America,VIP,False,3.0,True,2024-12,2024-11,1,17,4,313.69,Loyal Customers,3
ORD116976,CUST01102,2023-07-14,Office Supplies,Wireless Mouse,51.79,1,10,51.79,4.37,46.61,Social Media,Credit Card,North America,Returning,False,2.0,True,2023-07,2023-07,0,164,5,545.74,Potential Loyalists,1
ORD109860,CUST01931,2024-08-26,Home & Kitchen,Storage Bins,93.61,1,25,93.61,8.14,70.21,Organic Search,Debit Card,Latin America,New,False,2.0,True,2024-08,2024-08,0,4,3,431.37999999999994,Loyal Customers,3
ORD108830,CUST01569,2024-06-06,Beauty & Personal Care,Perfume,17.42,1,0,17.42,2.64,17.42,Email,Credit Card,North America,Returning,False,1.0,True,2024-06,2024-03,3,55,10,465.47,Loyal Customers,1
ORD101516,CUST02378,2024-09-14,Office Supplies,Whiteboard,39.68,4,15,158.72,7.31,134.91,Social Media,Credit Card,Europe,New,False,,False,2024-09,2024-09,0,6,8,670.29,Champions,1
ORD105610,CUST00608,2023-08-12,Office Supplies,Desk Organizer,219.68,1,0,219.68,4.12,219.68,Social Media,Buy Now Pay Later,North America,New,False,4.0,True,2023-08,2023-08,0,356,2,228.88,Hibernating,0
ORD101432,CUST00939,2023-11-03,Home & Kitchen,Storage Bins,69.49,2,0,138.98,5.81,138.98,Email,PayPal,Europe,Returning,False,4.0,True,2023-11,2023-01,10,16,8,949.65,Champions,2
ORD110617,CUST04121,2023-07-08,Home & Kitchen,Desk Lamp,139.14,4,10,556.56,4.8,500.9,Organic Search,Buy Now Pay Later,Europe,VIP,False,5.0,True,2023-07,2023-05,2,83,4,773.01,Loyal Customers,1
ORD114637,CUST00384,2024-09-27,Toys & Games,Board Game,16.58,1,20,16.58,2.9,13.26,Email,PayPal,Europe,Returning,False,,False,2024-09,2024-09,0,96,2,70.79,At Risk,3
ORD110500,CUST01485,2023-04-18,Home & Kitchen,Air Fryer,122.95,4,0,491.8,7.31,491.8,Paid Search,Credit Card,Europe,New,False,5.0,True,2023-04,2023-04,0,125,7,729.11,Champions,1
ORD116687,CUST03306,2024-08-06,Home & Kitchen,Throw Blanket,166.94,1,25,166.94,9.34,125.2,Referral,Credit Card,Europe,Returning,False,3.0,True,2024-08,2023-11,9,10,6,807.0,Champions,1
ORD116051,CUST02385,2024-02-11,Sports & Outdoors,Water Bottle,86.28,2,10,172.56,3.8,155.3,Paid Search,Credit Card,Europe,New,False,1.0,True,2024-02,2024-01,1,15,12,1629.5,Champions,2
ORD102184,CUST00708,2024-06-17,Electronics,Bluetooth Speaker,81.33,1,0,81.33,10.59,81.33,Paid Search,PayPal,North America,New,False,5.0,True,2024-06,2024-05,1,23,6,546.0,Champions,1
ORD113075,CUST02947,2024-11-10,Office Supplies,Desk Organizer,72.54,1,0,72.54,9.76,72.54,Paid Search,Credit Card,Middle East & Africa,Returning,False,,False,2024-11,2023-11,12,30,5,232.48000000000002,Potential Loyalists,1
ORD105714,CUST01557,2023-08-16,Electronics,Smartwatch,101.74,1,10,101.74,7.31,91.57,Email,Gift Card,Europe,New,False,,False,2023-08,2023-07,1,28,4,759.37,Loyal Customers,1
ORD108148,CUST01782,2024-11-01,Toys & Games,Puzzle 1000pc,36.39,1,0,36.39,4.07,36.39,Email,PayPal,North America,New,False,1.0,True,2024-11,2023-12,11,33,6,530.34,Champions,1
ORD114747,CUST01668,2024-11-05,Home & Kitchen,Air Fryer,123.26,3,5,369.78,6.06,351.29,Organic Search,PayPal,Latin America,Returning,False,3.0,True,2024-11,2023-08,15,18,8,1106.72,Champions,2
ORD101058,CUST01278,2024-06-28,Office Supplies,Ergonomic Chair,190.66,1,0,190.66,7.05,190.66,Paid Search,Debit Card,North America,Returning,False,1.0,True,2024-06,2024-05,1,24,4,339.5,Potential Loyalists,3
ORD101724,CUST02994,2024-09-04,Sports & Outdoors,Resistance Bands,85.3,4,5,341.2,7.31,324.14,Social Media,PayPal,Europe,Unknown,False,5.0,True,2024-09,2024-08,1,119,5,599.76,Loyal Customers,1
ORD100635,CUST01070,2023-11-07,Sports & Outdoors,Yoga Mat,114.76,1,15,114.76,9.3,97.55,Direct,Credit Card,Europe,New,False,1.0,True,2023-11,2023-11,0,412,3,446.32,At Risk,0
ORD111176,CUST00229,2024-12-31,Apparel,Denim Jacket,54.07,1,0,54.07,4.77,54.07,Social Media,Credit Card,Asia Pacific,New,True,,False,2024-12,2024-04,8,1,3,254.07999999999998,Potential Loyalists,3
ORD108393,CUST02270,2024-03-30,Home & Kitchen,Air Fryer,168.16,1,0,168.16,5.46,168.16,Social Media,Debit Card,Europe,Returning,False,2.0,True,2024-03,2024-03,0,272,2,303.38,At Risk,0
ORD105687,CUST03853,2024-08-15,Electronics,Phone Case,88.91,2,5,177.82,7.96,168.93,Direct,Buy Now Pay Later,Europe,VIP,True,3.0,True,2024-08,2024-07,1,48,4,393.96,Loyal Customers,3
ORD100512,CUST03697,2024-04-07,Toys & Games,Plush Toy,58.75,1,0,58.75,2.55,58.75,Social Media,Credit Card,Asia Pacific,New,False,,False,2024-04,2023-09,7,117,6,289.31,Loyal Customers,1
ORD112015,CUST02189,2023-07-22,Home & Kitchen,Storage Bins,79.18,3,25,237.54,5.59,178.16,Email,Buy Now Pay Later,Europe,VIP,False,,False,2023-07,2023-07,0,25,5,827.1099999999999,Champions,1
ORD106988,CUST00129,2024-12-10,Toys & Games,Board Game,35.74,1,0,35.74,11.34,35.74,Social Media,Buy Now Pay Later,North America,VIP,False,5.0,True,2024-12,2023-12,12,22,3,173.35000000000002,Potential Loyalists,3
ORD102686,CUST04126,2024-08-06,Beauty & Personal Care,Perfume,29.2,1,25,29.2,3.91,21.9,Email,Debit Card,Asia Pacific,New,True,,False,2024-08,2024-06,2,148,3,237.56,At Risk,3
ORD105283,CUST03862,2024-01-12,Sports & Outdoors,Hiking Backpack,79.65,1,10,79.65,8.57,71.68,Paid Search,Credit Card,Asia Pacific,New,False,2.0,True,2024-01,2023-09,4,355,3,102.71000000000001,At Risk,0
ORD107157,CUST00894,2023-12-05,Apparel,Rain Jacket,85.29,1,5,85.29,7.25,81.03,Email,Debit Card,North America,Returning,False,,False,2023-12,2023-11,1,324,3,573.1800000000001,At Risk,0
ORD116949,CUST03708,2024-08-22,Apparel,Denim Jacket,24.74,1,0,24.74,11.58,24.74,Social Media,PayPal,Asia Pacific,Returning,False,,False,2024-08,2024-08,0,17,6,698.52,Champions,1
ORD113409,CUST01700,2023-12-14,Office Supplies,Desk Organizer,12.52,1,10,12.52,7.8,11.27,Paid Search,Gift Card,North America,Returning,False,1.0,True,2023-12,2023-02,10,47,5,957.34,Champions,1
ORD115542,CUST01121,2023-12-22,Sports & Outdoors,Yoga Mat,31.74,2,0,63.48,9.62,63.48,Email,Debit Card,North America,VIP,False,2.0,True,2023-12,2023-12,0,76,5,576.4200000000001,Loyal Customers,1
ORD114392,CUST00348,2024-02-03,Home & Kitchen,Coffee Maker,67.31,1,10,67.31,6.11,60.58,Organic Search,Debit Card,North America,Returning,False,1.0,True,2024-02,2024-02,0,14,5,348.3,Loyal Customers,1
ORD102436,CUST03365,2024-05-09,Sports & Outdoors,Yoga Mat,31.93,1,20,31.93,8.42,25.54,Social Media,Credit Card,North America,New,False,5.0,True,2024-05,2023-12,5,13,5,199.43,Loyal Customers,3
ORD106947,CUST00446,2024-07-08,Sports & Outdoors,Resistance Bands,91.21,1,20,91.21,9.57,72.97,Paid Search,Credit Card,Latin America,VIP,False,5.0,True,2024-07,2024-06,1,62,8,908.1,Champions,2
ORD108508,CUST03597,2024-12-12,Apparel,Running Shoes,70.44,1,15,70.44,7.31,59.87,Paid Search,PayPal,Europe,Returning,False,3.0,True,2024-12,2023-10,14,20,4,914.54,Champions,1
ORD117557,CUST04073,2024-12-03,Sports & Outdoors,Resistance Bands,96.73,1,0,96.73,7.9,96.73,Social Media,PayPal,Latin America,VIP,False,3.0,True,2024-12,2024-11,1,18,6,874.63,Champions,1
ORD100960,CUST02990,2024-12-20,Apparel,Running Shoes,31.13,2,0,62.26,10.16,62.26,Email,PayPal,Asia Pacific,New,True,4.0,True,2024-12,2024-03,9,12,2,103.9,Potential Loyalists,3
ORD109991,CUST01611,2023-10-21,Office Supplies,Desk Organizer,174.72,4,10,698.88,4.15,628.99,Direct,Credit Card,Asia Pacific,New,False,3.0,True,2023-10,2023-10,0,64,5,1132.04,Loyal Customers,2
ORD104669,CUST04102,2024-06-26,Sports & Outdoors,Camping Tent,141.81,2,0,283.62,7.19,283.62,Organic Search,Credit Card,Asia Pacific,New,False,,False,2024-06,2024-06,0,21,5,665.94,Champions,1
ORD108799,CUST02215,2024-06-02,Beauty & Personal Care,Hair Dryer,65.19,2,25,130.38,2.55,97.78,Social Media,Gift Card,North America,VIP,False,3.0,True,2024-06,2024-02,4,213,2,159.29,Hibernating,0
ORD105657,CUST01413,2024-12-21,Toys & Games,RC Car,41.66,1,15,41.66,11.08,35.41,Social Media,PayPal,Europe,Returning,False,,False,2024-12,2024-11,1,11,2,147.57,Potential Loyalists,3
ORD101431,CUST00715,2024-11-12,Beauty & Personal Care,Face Serum,13.21,1,15,13.21,6.75,11.23,Paid Search,Debit Card,Asia Pacific,VIP,False,,False,2024-11,2024-08,3,33,4,221.31,Potential Loyalists,3
ORD114974,CUST01448,2024-09-07,Apparel,Denim Jacket,71.03,1,15,71.03,4.23,60.38,Social Media,Credit Card,Europe,New,False,3.0,True,2024-09,2023-11,10,13,4,321.16,Loyal Customers,3
ORD114865,CUST04111,2024-12-16,Home & Kitchen,Air Fryer,125.38,1,10,125.38,6.3,112.84,Organic Search,Debit Card,Europe,New,False,5.0,True,2024-12,2023-09,15,16,4,653.52,Champions,1
ORD102426,CUST01593,2024-04-30,Office Supplies,Notebook Set,167.05,1,10,167.05,7.25,150.35,Paid Search,Debit Card,North America,New,False,,False,2024-04,2024-04,0,5,9,1352.76,Champions,2
